query_id,query_text,is_prof_video,domain_label,content_type,decision,data_source
imdb_pos_1362,Red Dot смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_758,актеры фильма Супермен,false,non_video,,non_video,synthetic
imdb_neg_452,"актеры фильма Всё тип-топ, или Жизнь на палубе",false,non_video,,non_video,synthetic
imdb_pos_2872,скачать Death Wish 3 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_460,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_1223,Няня онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_908,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_312,фильм Never Been Kissed,true,prof_video,film,auto_accept,synthetic
imdb_pos_1831,фильм Хэллоуин заканчивается,true,prof_video,film,auto_accept,synthetic
imdb_neg_946,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_2154,Миссис Дэвис все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_553,сериал Эллен: Шоу Эллен ДеДженерес,true,prof_video,series,auto_accept,synthetic
imdb_pos_1170,Райя и последний дракон бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2139,The Sand Pebbles онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_gen_292,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_pos_1790,скачать А вот и Полли 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_829,Тачки 3 смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_104,Doom бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_2864,Fack ju Göhte бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_gen_465,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_neg_970,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_gen_321,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_neg_1192,Ниночка отзывы критиков,false,non_video,,non_video,synthetic
imdb_pos_2165,Любовь как искупление онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_1042,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_1782,Дракула бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_723,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_1540,скачать Heaven's Gate 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_752,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_pos_1143,Старик 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_neg_159,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_gen_308,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_neg_1341,саундтрек из Холостяки,false,non_video,,non_video,synthetic
imdb_neg_254,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_18,скачать Малыш 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_2145,"Я знаю, что это правда 1 сезон",true,prof_video,series,auto_accept,synthetic
imdb_pos_828,The Mask of Zorro онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_266,саундтрек из Наука сна,false,non_video,,non_video,synthetic
imdb_neg_1297,как починить кран,false,non_video,,non_video,synthetic
imdb_neg_594,актеры фильма Миссис Харрис едет в Париж,false,non_video,,non_video,synthetic
imdb_neg_81,саундтрек из Сейчас и тогда,false,non_video,,non_video,synthetic
imdb_pos_2243,Визави: Оазис смотреть онлайн,true,prof_video,series,auto_accept,synthetic
imdb_pos_1200,фильм Механик,true,prof_video,film,auto_accept,synthetic
imdb_neg_210,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_1888,Лофт бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_neg_55,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_pos_2172,фильм Outbreak,true,prof_video,film,auto_accept,synthetic
imdb_pos_1944,Волейбол!! 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_625,фильм Немёртвые,true,prof_video,film,auto_accept,synthetic
imdb_neg_707,рецензия Наруто: Последний фильм,false,non_video,,non_video,synthetic
imdb_pos_273,Kingdom 1 сезон,true,prof_video,series,auto_accept,synthetic
imdb_pos_1225,The Invitation смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_1421,саундтрек из Эш против Зловещих мертвецов,false,non_video,,non_video,synthetic
imdb_pos_1465,Подстава онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_neg_1331,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_601,скачать Paddington 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_720,погода на завтра спб,false,non_video,,non_video,synthetic
imdb_gen_40,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_pos_1085,Пиф-паф ой-ой-ой онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_1691,скачать Сахара 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_105,Dýrið смотреть,true,prof_video,film,auto_accept,synthetic
imdb_gen_370,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_pos_2988,Белфаст бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_567,"Куда ты пропала, Бернадетт? бесплатно",true,prof_video,film,auto_accept,synthetic
imdb_pos_1986,фильм Стражи Галактики. Часть 2,true,prof_video,film,auto_accept,synthetic
imdb_pos_2127,The Benchwarmers онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_2680,Yankee Doodle Dandy бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_533,Бесподобный мистер Фокс смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_844,расписание электричек москва,false,non_video,,non_video,synthetic
imdb_pos_493,скачать Другой человек 2024,true,prof_video,film,auto_accept,synthetic
imdb_neg_615,как починить кран,false,non_video,,non_video,synthetic
imdb_gen_213,смешные комедии,true,prof_video,generic,generic_video,synthetic
imdb_neg_1393,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_gen_167,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_2289,Шумахер бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_360,Пираньи 3DD онлайн в хорошем качестве,true,prof_video,film,auto_accept,synthetic
imdb_pos_713,Mississippi Burning бесплатно,true,prof_video,film,auto_accept,synthetic
imdb_pos_1822,фильм Stop Making Sense,true,prof_video,film,auto_accept,synthetic
imdb_gen_427,тупейшие хорроры,true,prof_video,generic,generic_video,synthetic
imdb_pos_233,сериал Carlos,true,prof_video,series,auto_accept,synthetic
imdb_pos_500,фильм Костюм,true,prof_video,film,auto_accept,synthetic
imdb_pos_2636,Working Girl смотреть,true,prof_video,film,auto_accept,synthetic
imdb_neg_830,актеры фильма Планета обезьян: Революция,false,non_video,,non_video,synthetic
imdb_pos_699,фильм Запретная дорога,true,prof_video,film,auto_accept,synthetic
imdb_pos_2546,фильм Без изъяна,true,prof_video,film,auto_accept,synthetic
imdb_neg_1174,саундтрек из Королевство,false,non_video,,non_video,synthetic
imdb_pos_1227,Pather Panchali смотреть,true,prof_video,film,auto_accept,synthetic
imdb_pos_1119,фильм The Last Thing He Wanted,true,prof_video,film,auto_accept,synthetic
imdb_neg_528,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_neg_898,саундтрек из Библиотекари,false,non_video,,non_video,synthetic
imdb_neg_148,купить билет на День сурка,false,non_video,,non_video,synthetic
imdb_pos_1715,фильм Лофт,true,prof_video,film,auto_accept,synthetic
imdb_pos_2964,Silver Streak смотреть,true,prof_video,film,auto_accept,synthetic
imdb_gen_36,боевики смотреть,true,prof_video,generic,generic_video,synthetic
imdb_neg_574,купить билет на Свет вокруг,false,non_video,,non_video,synthetic
imdb_neg_1258,как починить кран,false,non_video,,non_video,synthetic
imdb_pos_195,фильм Человек из Торонто,true,prof_video,film,auto_accept,synthetic
imdb_gen_176,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_gen_214,сериалы онлайн бесплатно,true,prof_video,generic,generic_video,synthetic
imdb_pos_321,Мессия все серии подряд,true,prof_video,series,auto_accept,synthetic
imdb_pos_885,скачать Ярость 2024,true,prof_video,film,auto_accept,synthetic
imdb_pos_268,фильм Компаньон,true,prof_video,film,auto_accept,synthetic
imdb_neg_754,как починить кран,false,non_video,,non_video,synthetic
imdb_neg_718,карта кинотеатров,false,non_video,,non_video,synthetic
imdb_neg_961,купить билет на Перед дождем,false,non_video,,non_video,synthetic
imdb_neg_715,рецензия Жизнь в забвении,false,non_video,,non_video,synthetic
imdb_pos_1461,фильм Миссия «Ранигандж»,true,prof_video,film,auto_accept,synthetic
